id,saleprice,lot_area,garage_area,gr_liv_area,overall_qual,total_bsmt_sf,age,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,not_remodeled,no_pool,no_fireplace
1057,417500,13693,650.0,2464,8,2418.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
470,175900,3635,660.0,1569,7,1386.0,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0
819,323262,10933,1138.0,1680,9,1555.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2160,185000,8450,531.0,1337,7,1337.0,4,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2552,129800,8550,240.0,816,6,816.0,72,0,0,0,0,0,1,0,0,0,0,0,0,1,0
41,220000,12182,532.0,1541,7,1541.0,5,0,0,0,0,0,1,0,0,0,0,0,1,1,0
742,133000,6120,240.0,1573,4,884.0,74,0,0,0,0,0,0,0,0,0,0,0,1,1,1
686,133500,10800,384.0,1461,4,832.0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,1
314,170000,12760,776.0,2048,6,1958.0,34,0,1,0,0,0,1,0,0,0,0,0,1,1,1
1630,168000,7655,392.0,1642,6,903.0,14,0,0,0,0,0,0,0,0,1,0,0,0,1,0
191,140750,10560,624.0,1470,6,738.0,88,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1626,204000,7500,482.0,2299,6,938.0,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0
59,222500,9505,434.0,2035,7,884.0,9,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2632,134500,10205,300.0,999,5,925.0,44,0,0,0,0,0,0,0,0,0,1,0,1,1,1
1835,214000,4379,540.0,1378,8,1378.0,3,0,0,0,1,0,1,0,0,0,0,0,1,1,0
2675,119900,7800,410.0,1118,5,793.0,67,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1503,118000,12108,0.0,1440,4,1440.0,53,0,1,0,0,0,1,0,0,0,0,0,1,1,1
1963,135000,7000,254.0,1134,5,1010.0,47,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1352,207000,13053,370.0,1848,6,833.0,85,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1519,136500,8400,576.0,1694,6,1181.0,83,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1305,107900,6000,281.0,901,4,901.0,54,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2014,126000,6240,528.0,1409,6,861.0,69,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,215000,31770,528.0,1656,6,1080.0,50,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1052,426000,12474,846.0,2332,10,1682.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
622,147000,9600,264.0,1113,5,1113.0,59,0,0,0,0,0,1,0,0,0,0,0,0,1,0
913,147500,8574,440.0,1232,6,816.0,93,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1058,383000,14418,706.0,1950,9,1950.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2348,241500,10400,604.0,1872,7,1845.0,18,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1527,147500,15564,400.0,1264,6,676.0,94,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1011,355000,13543,683.0,2500,8,1168.0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1332,109500,6130,0.0,784,5,784.0,84,0,0,0,0,1,0,0,0,0,0,0,0,1,1
709,45000,5925,308.0,612,2,0.0,69,0,0,0,0,0,1,0,0,0,0,0,1,1,1
209,244400,24090,349.0,2403,7,1032.0,70,0,0,0,0,0,0,0,0,1,0,0,1,1,0
619,167000,9600,418.0,1644,6,1416.0,56,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2150,200000,8158,542.0,1729,7,860.0,5,0,0,0,0,0,0,0,0,1,0,0,1,1,1
2704,80000,5220,180.0,879,5,830.0,70,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2839,115000,8172,572.0,864,5,864.0,51,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1242,139000,9000,297.0,1196,6,1196.0,52,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2714,149500,7844,440.0,1400,6,672.0,28,0,0,0,0,0,0,0,0,1,0,0,1,1,0
799,108000,9084,296.0,1510,4,755.0,69,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1260,106250,10800,0.0,1294,4,0.0,108,1,0,0,0,0,0,0,0,1,0,0,1,1,1
2107,194000,8556,826.0,1240,7,1240.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2486,129500,9100,624.0,988,5,988.0,44,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1911,126000,8668,792.0,1560,5,1560.0,39,0,1,0,0,0,1,0,0,0,0,0,1,1,1
896,120000,11767,195.0,1368,5,1078.0,59,0,0,0,0,0,1,0,0,0,0,0,1,1,1
272,213000,8400,606.0,1484,7,1473.0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2521,190000,3874,484.0,1226,8,1226.0,26,0,0,0,1,0,1,0,0,0,0,0,1,1,0
2324,183500,8076,402.0,1169,6,1160.0,13,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1953,172000,10090,276.0,1651,7,725.0,44,0,0,0,0,0,0,0,0,0,0,1,0,1,0
887,100000,8877,288.0,816,4,816.0,71,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1479,218836,11058,814.0,1564,7,1564.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1317,163000,10800,672.0,1912,6,482.0,103,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1750,206580,10936,534.0,1525,7,1510.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2815,163990,8461,390.0,1456,6,728.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2692,116500,7518,390.0,1330,5,396.0,96,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1090,188000,8010,400.0,1720,7,840.0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1912,175000,10050,432.0,1280,5,793.0,41,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1634,182000,4740,480.0,1179,8,1166.0,19,0,0,0,1,0,1,0,0,0,0,0,1,1,1
1974,103000,6978,576.0,960,5,850.0,81,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1764,466500,11400,804.0,2633,10,2633.0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0
634,149500,9240,297.0,988,6,988.0,50,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1683,142500,2304,319.0,1055,7,1061.0,29,0,0,1,0,0,1,0,0,0,0,0,1,1,1
2199,136500,7223,352.0,1422,5,1290.0,81,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2789,137000,3612,484.0,1320,6,630.0,13,0,0,1,0,0,0,0,0,1,0,0,0,1,1
1018,226500,12680,528.0,1688,7,1675.0,20,0,0,0,0,0,1,0,0,0,0,0,1,1,0
14,171500,10176,506.0,1341,7,1300.0,20,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2782,132500,10780,576.0,954,5,911.0,30,0,0,0,0,0,0,0,0,0,0,1,1,1,1
2626,87500,8544,400.0,1040,3,0.0,57,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1175,223000,10646,546.0,1789,7,858.0,7,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1232,174000,8400,462.0,1537,6,1319.0,46,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2590,142000,15428,270.0,884,5,884.0,55,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2463,232600,11216,776.0,1489,8,1489.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2358,181000,10140,484.0,1309,6,1040.0,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2911,151400,3964,576.0,2521,6,942.0,33,0,0,0,1,0,0,0,0,1,0,0,1,1,0
1699,250000,11428,866.0,1634,8,1626.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
115,196500,10421,496.0,1714,7,980.0,22,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1998,185000,13500,576.0,2454,7,819.0,128,0,0,0,0,0,0,0,1,0,0,0,1,1,0
589,113000,9000,336.0,1216,6,1216.0,40,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1641,392000,8089,567.0,1419,8,1419.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2821,127500,9400,0.0,980,6,945.0,31,0,1,0,0,0,0,0,0,0,1,0,1,1,1
1846,177000,2117,440.0,1573,6,756.0,7,0,0,1,0,0,0,0,0,1,0,0,1,1,1
1805,265000,10625,744.0,2443,6,1158.0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1853,312500,8413,1105.0,2362,8,1220.0,9,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1321,325000,13500,880.0,2775,10,1237.0,115,0,0,0,0,0,0,0,1,0,0,0,1,1,0
564,275000,15676,864.0,2014,8,2014.0,29,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1771,290000,9950,721.0,2520,7,1203.0,12,0,0,0,0,0,0,0,0,1,0,0,1,1,0
90,169000,15410,461.0,1494,6,1208.0,36,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2684,89000,6000,205.0,616,5,616.0,85,0,0,0,0,0,1,0,0,0,0,0,0,1,1
13,180400,8402,393.0,1465,6,789.0,12,0,0,0,0,0,0,0,0,1,0,0,1,1,0
445,284000,10655,880.0,1629,8,3206.0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1914,114500,10150,275.0,912,5,912.0,49,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2811,212900,10084,782.0,1552,7,1552.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
850,187100,16285,605.0,1430,7,1413.0,8,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1844,176000,3230,440.0,1458,6,729.0,8,0,0,0,1,0,0,0,0,1,0,0,1,1,0
2225,215000,21579,552.0,1488,6,1488.0,39,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1477,185900,8320,520.0,1582,7,770.0,4,0,0,0,0,0,0,0,0,1,0,0,1,1,1
399,120500,6960,660.0,864,4,864.0,39,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2431,192140,21930,372.0,1838,5,732.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1605,130500,6600,264.0,816,5,816.0,26,0,0,0,0,0,1,0,0,0,0,0,0,1,0
897,98000,8405,240.0,1529,4,0.0,64,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1426,475000,11778,1348.0,2276,9,2271.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2240,67000,8967,338.0,1077,5,961.0,87,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1706,325624,10562,789.0,2161,8,1582.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2252,245000,12864,576.0,1409,7,1409.0,5,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1136,159000,13695,576.0,1114,5,1114.0,4,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1877,156000,10289,515.0,1073,5,1073.0,42,0,0,0,0,0,1,0,0,0,0,0,1,1,1
424,555000,15431,672.0,2402,10,3094.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1182,162500,11120,516.0,1232,6,1232.0,24,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2750,224500,9069,920.0,1440,6,1344.0,13,0,1,0,0,0,0,0,0,0,1,0,1,1,1
1016,133000,47280,738.0,1488,6,1488.0,58,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2436,180000,7875,393.0,1509,7,783.0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1607,134500,6600,264.0,845,5,845.0,26,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2337,438780,13682,641.0,2945,10,1410.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1233,165000,9150,296.0,1431,6,1099.0,46,0,0,0,0,0,0,0,0,0,0,1,1,1,0
419,100000,7150,288.0,892,5,892.0,42,0,0,0,0,0,1,0,0,0,0,0,1,1,1
633,176000,12285,441.0,1329,7,1329.0,49,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2722,170000,17920,454.0,1779,5,1763.0,51,0,0,0,0,0,1,0,0,0,0,0,0,1,0
469,174000,3684,660.0,1555,7,1373.0,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0
1365,127000,7006,384.0,1236,6,768.0,83,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1098,185900,8390,450.0,1651,7,831.0,9,0,0,0,0,0,0,0,0,1,0,0,1,1,0
711,91300,5784,273.0,886,5,190.0,71,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2808,200000,9135,544.0,1700,6,1682.0,3,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1959,143000,10496,315.0,1846,6,1040.0,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2720,172500,13650,451.0,1920,5,1052.0,48,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2170,110000,8308,520.0,1088,4,1088.0,44,0,0,0,0,0,1,0,0,0,0,0,1,1,1
603,140000,9450,768.0,1362,4,1040.0,52,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2113,176432,9317,440.0,1314,6,1314.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1146,179200,7153,496.0,1294,6,1278.0,17,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2105,203000,8814,508.0,1274,7,1274.0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1786,248328,9849,954.0,1689,7,1689.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
961,316500,14463,885.0,1641,9,1641.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1405,125600,5190,249.0,1079,7,570.0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1324,110000,9750,308.0,984,5,984.0,49,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1986,108500,6000,308.0,960,4,960.0,87,0,0,0,0,0,1,0,0,0,0,0,1,1,1
307,55993,8712,504.0,1044,5,540.0,58,0,0,0,0,0,1,0,0,0,0,0,1,1,1
180,129000,11851,240.0,1633,5,1027.0,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2896,176000,13811,551.0,1137,6,1112.0,19,0,0,0,0,0,1,0,0,0,0,0,1,1,0
668,154000,10143,364.0,1380,6,1380.0,46,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1582,180000,18265,578.0,1256,6,1256.0,22,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2285,134000,4224,528.0,1142,5,1142.0,31,0,0,0,1,0,1,0,0,0,0,0,1,1,0
2079,243000,12615,576.0,2158,6,1202.0,57,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2272,270000,14536,808.0,1629,8,1616.0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2250,134000,9187,484.0,1080,6,1084.0,24,0,0,0,0,0,1,0,0,0,0,0,1,1,1
502,260000,9900,656.0,2646,7,1347.0,16,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2166,168675,8333,484.0,1491,7,738.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1622,160000,10147,398.0,1694,6,392.0,13,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1299,95000,5914,0.0,1080,5,684.0,118,0,0,0,0,0,0,0,0,0,0,0,1,1,1
832,173000,11646,440.0,1422,6,704.0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2470,187750,7200,572.0,1301,7,1293.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1017,215000,20544,542.0,2093,7,791.0,22,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1384,120000,9981,270.0,1073,5,1073.0,41,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1790,249000,8251,672.0,1506,7,1494.0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2530,164500,10140,477.0,1334,7,1334.0,39,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2893,230000,8239,312.0,1295,7,0.0,20,0,0,0,1,0,1,0,0,0,0,0,1,1,1
2027,140000,5700,456.0,1344,7,672.0,78,0,0,0,0,0,0,0,0,1,0,0,0,1,0
683,118900,7200,240.0,732,5,732.0,57,0,0,0,0,0,1,0,0,0,0,0,1,1,1
823,239900,9178,904.0,1468,8,1468.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2374,146300,4043,440.0,1069,6,1069.0,31,0,0,0,1,0,1,0,0,0,0,0,1,1,0
1594,124000,4224,499.0,1040,5,1040.0,33,0,0,0,1,0,1,0,0,0,0,0,1,1,1
2049,130000,11235,308.0,999,5,925.0,44,1,0,0,0,0,0,0,0,0,1,0,1,1,1
1813,179000,8450,539.0,1349,7,1349.0,7,0,0,0,0,0,1,0,0,0,0,0,0,1,1
365,180500,11851,500.0,1442,7,1424.0,19,0,0,0,0,0,1,0,0,0,0,0,1,1,1
176,80000,4608,220.0,747,4,747.0,65,0,0,0,0,0,1,0,0,0,0,0,0,1,1
510,287090,9262,840.0,1578,8,1573.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1326,97000,12702,308.0,882,5,0.0,52,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2423,246990,2938,398.0,1511,7,1368.0,4,0,0,0,1,0,1,0,0,0,0,0,1,1,0
1631,154204,18160,480.0,1128,6,1302.0,43,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1263,186000,11355,495.0,1312,7,1312.0,50,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1046,111750,1680,264.0,1302,5,630.0,36,0,0,1,0,0,0,0,0,1,0,0,1,1,1
47,500000,14300,958.0,2696,9,2846.0,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1424,177439,10616,484.0,1356,7,628.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
429,335000,11308,836.0,2184,9,1104.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1031,205000,10480,483.0,1964,7,803.0,32,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1635,212000,5118,484.0,1321,8,1312.0,17,0,0,0,1,0,1,0,0,0,0,0,1,1,0
309,246000,3811,525.0,1646,8,1594.0,6,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1020,181900,10825,598.0,1260,7,1260.0,25,0,0,0,0,0,1,0,0,0,0,0,1,1,1
178,130000,5500,484.0,1316,5,926.0,81,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1975,132000,9600,360.0,1432,5,264.0,97,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2096,220000,9317,499.0,1958,7,779.0,13,0,0,0,0,0,0,0,0,1,0,0,0,1,0
865,236500,11838,522.0,1788,8,1753.0,8,0,0,0,0,0,1,0,0,0,0,0,1,1,0
385,263435,8004,552.0,1935,8,832.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
1362,141000,6876,400.0,1969,6,1272.0,70,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1091,213000,8396,434.0,1986,7,847.0,5,0,0,0,0,0,0,0,0,1,0,0,1,1,0
317,179781,9803,520.0,1214,7,1214.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1076,234250,6240,550.0,1342,8,1342.0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1573,287000,15498,665.0,2898,8,1565.0,32,0,0,0,0,0,1,0,0,0,0,0,1,1,0
485,257500,12891,644.0,2004,8,870.0,7,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2021,102000,6180,180.0,986,6,960.0,81,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2032,139400,7449,280.0,1108,7,637.0,77,0,0,0,0,1,0,0,0,0,0,0,1,1,0
2604,105000,10410,936.0,1214,3,672.0,91,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1615,268000,15865,621.0,2217,8,2217.0,37,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2736,274970,19690,432.0,2201,6,697.0,40,0,0,0,0,0,0,0,0,0,0,1,1,0,0
473,180000,3182,397.0,1220,7,1220.0,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1316,161000,9600,360.0,1378,7,689.0,80,0,0,0,0,0,0,0,0,1,0,0,0,1,0
244,84900,11100,308.0,930,4,0.0,64,0,0,0,0,0,1,0,0,0,0,0,1,1,1
152,119000,13587,264.0,988,5,988.0,52,1,0,0,0,0,1,0,0,0,0,0,1,1,1
1588,370000,11447,892.0,1964,8,1964.0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2111,175900,7242,524.0,1270,7,1270.0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1
813,142953,7018,528.0,2240,5,0.0,30,0,1,0,0,0,0,0,0,1,0,0,1,1,1
1854,279700,9466,478.0,1494,8,1494.0,13,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2575,132000,8400,331.0,1364,5,1179.0,49,0,0,0,0,0,1,0,0,0,0,0,1,1,0
867,313000,11050,736.0,2153,9,1440.0,9,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2879,108000,11040,570.0,1336,4,637.0,86,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1494,165400,6931,397.0,1656,7,746.0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2771,187000,12438,473.0,1499,6,781.0,11,0,0,0,0,0,0,0,0,1,0,0,1,1,0
496,403000,15138,810.0,2794,8,1462.0,14,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1651,195000,12046,551.0,2030,6,848.0,31,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1913,158500,9600,525.0,1254,6,1218.0,46,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2790,255000,11367,586.0,1989,8,1065.0,4,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1541,236500,26073,484.0,1898,5,1898.0,52,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1684,129250,7150,360.0,988,5,988.0,41,0,0,0,0,0,1,0,0,0,0,0,1,1,1
301,289000,15602,484.0,1801,7,1501.0,51,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1569,100000,10260,484.0,1872,5,0.0,32,0,1,0,0,0,0,0,0,1,0,0,1,1,1
2153,275000,12728,560.0,2439,8,1531.0,6,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1467,207000,11690,560.0,1764,8,850.0,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2540,146000,9230,884.0,1200,5,864.0,41,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2368,116000,1890,264.0,1030,6,494.0,34,0,0,1,0,0,0,0,0,1,0,0,1,1,1
874,219500,9375,645.0,2034,7,1057.0,12,0,0,0,0,0,0,0,0,1,0,0,0,1,1
463,173000,3480,478.0,1405,7,1405.0,6,0,0,0,1,0,1,0,0,0,0,0,1,1,0
784,135000,17140,284.0,1229,4,1134.0,53,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2149,213000,8749,610.0,1932,7,979.0,4,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2069,150000,11375,494.0,1299,6,967.0,53,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1743,194201,3922,648.0,1402,7,1258.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
472,181000,3182,457.0,1504,7,1346.0,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1921,157900,9750,301.0,1442,6,1442.0,49,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2778,217000,13426,586.0,1779,7,951.0,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0
526,252000,10574,1043.0,1953,8,1082.0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2795,197000,8726,529.0,1909,7,872.0,4,0,0,0,0,0,0,0,0,1,0,0,1,1,1
478,189500,7984,436.0,1630,7,868.0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2841,116000,8248,280.0,1250,5,686.0,88,0,0,0,0,0,0,0,0,0,0,0,0,1,1
119,143000,9790,528.0,1328,6,1328.0,47,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1960,119000,7200,276.0,988,5,876.0,57,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1277,127500,7200,240.0,1278,6,854.0,54,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2466,200825,8125,615.0,1716,6,858.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
2844,35000,8088,216.0,498,2,498.0,84,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1028,292500,12511,1314.0,2840,7,1420.0,30,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1043,106000,1869,280.0,987,6,483.0,38,0,0,1,0,0,0,0,0,1,0,0,1,1,1
231,85000,9259,440.0,756,4,660.0,83,0,0,0,0,0,1,0,0,0,0,0,0,1,1
461,286500,16770,701.0,1712,8,1712.0,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0
33,127500,4043,440.0,1069,6,1069.0,33,0,0,0,1,0,1,0,0,0,0,0,1,1,0
1795,210400,9000,575.0,1335,7,1335.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1073,274000,12677,588.0,1518,8,1518.0,5,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1576,264966,12852,612.0,1780,8,920.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2044,50000,10320,264.0,1484,4,771.0,97,0,0,0,0,0,0,0,0,0,0,0,1,1,1
185,139000,10800,416.0,1652,5,686.0,95,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1828,300000,19522,564.0,2503,7,1223.0,17,0,0,0,0,0,0,0,0,1,0,0,1,1,0
344,345000,13860,538.0,2704,8,1952.0,37,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2152,228000,11927,484.0,1592,8,1556.0,13,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1752,165500,11950,400.0,1394,7,384.0,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2637,107000,9906,210.0,1328,4,686.0,81,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1000,286000,4923,682.0,1593,8,1593.0,7,0,0,0,1,0,1,0,0,0,0,0,0,1,0
727,34900,7879,0.0,720,4,720.0,89,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2612,115000,7800,288.0,912,5,912.0,42,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2422,215000,3196,400.0,1456,8,1273.0,3,0,0,0,1,0,1,0,0,0,0,0,1,1,0
752,179900,9928,216.0,1944,7,672.0,94,0,0,0,0,0,0,0,0,1,0,0,0,1,1
15,212000,6820,528.0,1502,8,1488.0,25,0,0,0,1,0,1,0,0,0,0,0,1,1,1
2319,250000,13128,527.0,2064,8,1074.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2681,149000,6240,225.0,1576,5,1042.0,78,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1006,188000,8000,431.0,1658,6,773.0,13,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2596,99800,10410,371.0,713,3,713.0,76,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2002,159500,10800,704.0,2554,7,718.0,117,0,0,0,0,0,0,0,0,1,0,0,1,1,1
55,184500,13300,400.0,1374,7,384.0,6,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2104,276000,9588,868.0,2574,8,1482.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1682,155000,2308,440.0,1548,6,804.0,31,0,0,0,1,0,0,0,0,1,0,0,1,1,0
977,160000,13383,504.0,1404,5,1188.0,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0
